title,year,avgRating,votes,directorName,writeName,runtime,genre
Underworld: Blood Wars,2016,5.8,55853,Anna Foerster,Cory Goodman,91,"Action,Adventure,Fantasy"
Underworld: Blood Wars,2016,5.8,55853,Anna Foerster,Kevin Grevioux,91,"Action,Adventure,Fantasy"
Underworld: Blood Wars,2016,5.8,55853,Anna Foerster,Len Wiseman,91,"Action,Adventure,Fantasy"
Underworld: Blood Wars,2016,5.8,55853,Anna Foerster,Kyle Ward,91,"Action,Adventure,Fantasy"
Underworld: Blood Wars,2016,5.8,55853,Anna Foerster,Danny McBride,91,"Action,Adventure,Fantasy"
Assassin's Creed,2016,5.8,150765,Justin Kurzel,Jade Raymond,115,"Action,Adventure,Fantasy"
Assassin's Creed,2016,5.8,150765,Justin Kurzel,Adam Cooper,115,"Action,Adventure,Fantasy"
Assassin's Creed,2016,5.8,150765,Justin Kurzel,Corey May,115,"Action,Adventure,Fantasy"
Assassin's Creed,2016,5.8,150765,Justin Kurzel,Patrice Désilets,115,"Action,Adventure,Fantasy"
Assassin's Creed,2016,5.8,150765,Justin Kurzel,Michael Lesslie,115,"Action,Adventure,Fantasy"
Assassin's Creed,2016,5.8,150765,Justin Kurzel,Bill Collage,115,"Action,Adventure,Fantasy"
Blue Mountain State: The Rise of Thadland,2016,5.8,12410,Lev L. Spiro,Alan Ritchson,90,"Comedy,Sport"
Blue Mountain State: The Rise of Thadland,2016,5.8,12410,Lev L. Spiro,Chris Romano,90,"Comedy,Sport"
Blue Mountain State: The Rise of Thadland,2016,5.8,12410,Lev L. Spiro,Eric Falconer,90,"Comedy,Sport"
Morgan,2016,5.8,31220,Luke Scott,Seth W. Owen,92,"Action,Horror,Sci-Fi"
Monster Trucks,2016,5.7,11488,Chris Wedge,Matthew Robinson,104,"Action,Adventure,Comedy"
Monster Trucks,2016,5.7,11488,Chris Wedge,Glenn Berger,104,"Action,Adventure,Comedy"
Monster Trucks,2016,5.7,11488,Chris Wedge,Derek Connolly,104,"Action,Adventure,Comedy"
Monster Trucks,2016,5.7,11488,Chris Wedge,Jonathan Aibel,104,"Action,Adventure,Comedy"
Collide,2016,5.7,11409,Eran Creevy,Eran Creevy,99,"Action,Crime,Thriller"
Collide,2016,5.7,11409,Eran Creevy,F. Scott Frazier,99,"Action,Crime,Thriller"
Pet,2016,5.7,11911,Carles Torrens,Jeremy Slater,94,"Horror,Thriller"
Neighbors 2: Sorority Rising,2016,5.7,90727,Nicholas Stoller,Evan Goldberg,92,Comedy
Neighbors 2: Sorority Rising,2016,5.7,90727,Nicholas Stoller,Seth Rogen,92,Comedy
Neighbors 2: Sorority Rising,2016,5.7,90727,Nicholas Stoller,Andrew Jay Cohen,92,Comedy
Neighbors 2: Sorority Rising,2016,5.7,90727,Nicholas Stoller,Brendan O'Brien,92,Comedy
Neighbors 2: Sorority Rising,2016,5.7,90727,Nicholas Stoller,Nicholas Stoller,92,Comedy
Ice Age: Collision Course,2016,5.7,42164,Mike Thurmeier,Michael J. Wilson,94,"Adventure,Animation,Comedy"
Ice Age: Collision Course,2016,5.7,42164,Galen T. Chu,Michael J. Wilson,94,"Adventure,Animation,Comedy"
Ice Age: Collision Course,2016,5.7,42164,Mike Thurmeier,Aubrey Solomon,94,"Adventure,Animation,Comedy"
Ice Age: Collision Course,2016,5.7,42164,Galen T. Chu,Aubrey Solomon,94,"Adventure,Animation,Comedy"
Ice Age: Collision Course,2016,5.7,42164,Mike Thurmeier,Yoni Brenner,94,"Adventure,Animation,Comedy"
Ice Age: Collision Course,2016,5.7,42164,Galen T. Chu,Yoni Brenner,94,"Adventure,Animation,Comedy"
Ice Age: Collision Course,2016,5.7,42164,Mike Thurmeier,Michael Berg,94,"Adventure,Animation,Comedy"
Ice Age: Collision Course,2016,5.7,42164,Galen T. Chu,Michael Berg,94,"Adventure,Animation,Comedy"
Skiptrace,2016,5.7,15156,Renny Harlin,Wen-Chia Chang,107,"Action,Adventure,Comedy"
Skiptrace,2016,5.7,15156,Renny Harlin,BenDavid Grabinski,107,"Action,Adventure,Comedy"
Skiptrace,2016,5.7,15156,Renny Harlin,Jay Longino,107,"Action,Adventure,Comedy"
Ben-Hur,2016,5.7,34601,Timur Bekmambetov,Lew Wallace,123,"Action,Adventure,Drama"
Ben-Hur,2016,5.7,34601,Timur Bekmambetov,John Ridley,123,"Action,Adventure,Drama"
Ben-Hur,2016,5.7,34601,Timur Bekmambetov,Keith R. Clarke,123,"Action,Adventure,Drama"
Mechanic: Resurrection,2016,5.7,59013,Dennis Gansel,Brian Pittman,98,"Action,Adventure,Crime"
Mechanic: Resurrection,2016,5.7,59013,Dennis Gansel,Philip Shelby,98,"Action,Adventure,Crime"
Mechanic: Resurrection,2016,5.7,59013,Dennis Gansel,Rachel Long,98,"Action,Adventure,Crime"
Mechanic: Resurrection,2016,5.7,59013,Dennis Gansel,Tony Mosher,98,"Action,Adventure,Crime"
Mechanic: Resurrection,2016,5.7,59013,Dennis Gansel,Lewis John Carlino,98,"Action,Adventure,Crime"
The Do-Over,2016,5.7,29016,Steven Brill,Chris Pappas,108,"Action,Adventure,Comedy"
The Do-Over,2016,5.7,29016,Steven Brill,Kevin Barnett,108,"Action,Adventure,Comedy"
Kill Command,2016,5.7,10523,Steven Gomez,Steven Gomez,99,"Action,Horror,Sci-Fi"
Allegiant,2016,5.7,83843,Robert Schwentke,Adam Cooper,120,"Action,Adventure,Mystery"
Allegiant,2016,5.7,83843,Robert Schwentke,Veronica Roth,120,"Action,Adventure,Mystery"
Allegiant,2016,5.7,83843,Robert Schwentke,Bill Collage,120,"Action,Adventure,Mystery"
Allegiant,2016,5.7,83843,Robert Schwentke,Noah Oppenheim,120,"Action,Adventure,Mystery"
Mother's Day,2016,5.6,25030,Garry Marshall,Tom Hines,118,"Comedy,Drama"
Mother's Day,2016,5.6,25030,Garry Marshall,Matthew Walker,118,"Comedy,Drama"
Mother's Day,2016,5.6,25030,Garry Marshall,Anya Kochoff,118,"Comedy,Drama"
Mother's Day,2016,5.6,25030,Garry Marshall,Lily Hollander,118,"Comedy,Drama"
Mother's Day,2016,5.6,25030,Garry Marshall,Garry Marshall,118,"Comedy,Drama"
Resident Evil: The Final Chapter,2016,5.6,65993,Paul W.S. Anderson,Paul W.S. Anderson,107,"Action,Horror,Sci-Fi"
Bad Santa 2,2016,5.6,17242,Mark Waters,Glenn Ficarra,92,"Comedy,Crime,Drama"
Bad Santa 2,2016,5.6,17242,Mark Waters,John Requa,92,"Comedy,Crime,Drama"
Bad Santa 2,2016,5.6,17242,Mark Waters,Shauna Cross,92,"Comedy,Crime,Drama"
Bad Santa 2,2016,5.6,17242,Mark Waters,Johnny Rosenthal,92,"Comedy,Crime,Drama"
Marauders,2016,5.5,14151,Steven C. Miller,Michael Cody,107,"Action,Crime,Mystery"
Marauders,2016,5.5,14151,Steven C. Miller,Chris Sivertson,107,"Action,Crime,Mystery"
The Monster,2016,5.4,11204,Bryan Bertino,Bryan Bertino,91,"Drama,Fantasy,Horror"
The Trust,2016,5.4,14464,Alex Brewer,Benjamin Brewer,92,"Crime,Drama,Thriller"
The Trust,2016,5.4,14464,Benjamin Brewer,Benjamin Brewer,92,"Crime,Drama,Thriller"
The Trust,2016,5.4,14464,Alex Brewer,Adam Hirsch,92,"Crime,Drama,Thriller"
The Trust,2016,5.4,14464,Benjamin Brewer,Adam Hirsch,92,"Crime,Drama,Thriller"
The Boss,2016,5.4,33957,Ben Falcone,Melissa McCarthy,99,Comedy
The Boss,2016,5.4,33957,Ben Falcone,Ben Falcone,99,Comedy
The Boss,2016,5.4,33957,Ben Falcone,Steve Mallory,99,Comedy
Gods of Egypt,2016,5.4,85245,Alex Proyas,Burk Sharpless,127,"Action,Adventure,Fantasy"
Gods of Egypt,2016,5.4,85245,Alex Proyas,Matt Sazama,127,"Action,Adventure,Fantasy"
I.T.,2016,5.4,11695,John Moore,William Wisher,95,"Crime,Drama,Mystery"
I.T.,2016,5.4,11695,John Moore,Dan Kay,95,"Crime,Drama,Mystery"
Get a Job,2016,5.3,17796,Dylan Kidd,Kyle Pennekamp,83,Comedy
Get a Job,2016,5.3,17796,Dylan Kidd,Scott Turpel,83,Comedy
The Other Side of the Door,2016,5.3,14607,Johannes Roberts,Johannes Roberts,96,Horror
The Other Side of the Door,2016,5.3,14607,Johannes Roberts,Ernest Riera,96,Horror
The Bad Batch,2016,5.3,15098,Ana Lily Amirpour,Ana Lily Amirpour,118,"Drama,Horror,Romance"
Misconduct,2016,5.3,11907,Shintaro Shimosawa,Adam Mason,106,"Crime,Drama,Mystery"
Misconduct,2016,5.3,11907,Shintaro Shimosawa,Simon Boyes,106,"Crime,Drama,Mystery"
Nine Lives,2016,5.3,16171,Barry Sonnenfeld,Caleb Wilson,87,"Comedy,Drama,Family"
Nine Lives,2016,5.3,16171,Barry Sonnenfeld,Ben Shiffrin,87,"Comedy,Drama,Family"
Nine Lives,2016,5.3,16171,Barry Sonnenfeld,Dan Antoniazzi,87,"Comedy,Drama,Family"
Nine Lives,2016,5.3,16171,Barry Sonnenfeld,Gwyn Lurie,87,"Comedy,Drama,Family"
Nine Lives,2016,5.3,16171,Barry Sonnenfeld,Matt Allen,87,"Comedy,Drama,Family"
Ghostbusters,2016,5.3,166628,Paul Feig,Katie Dippold,116,"Action,Comedy,Fantasy"
Ghostbusters,2016,5.3,166628,Paul Feig,Dan Aykroyd,116,"Action,Comedy,Fantasy"
Ghostbusters,2016,5.3,166628,Paul Feig,Harold Ramis,116,"Action,Comedy,Fantasy"
Ghostbusters,2016,5.3,166628,Paul Feig,Paul Feig,116,"Action,Comedy,Fantasy"
Ghostbusters,2016,5.3,166628,Paul Feig,Ivan Reitman,116,"Action,Comedy,Fantasy"
Friend Request,2016,5.3,17557,Simon Verhoeven,Matthew Ballen,92,"Horror,Thriller"
Friend Request,2016,5.3,17557,Simon Verhoeven,Philip Koch,92,"Horror,Thriller"
Friend Request,2016,5.3,17557,Simon Verhoeven,Simon Verhoeven,92,"Horror,Thriller"
Independence Day: Resurgence,2016,5.2,144215,Roland Emmerich,James Vanderbilt,120,"Action,Adventure,Sci-Fi"
Independence Day: Resurgence,2016,5.2,144215,Roland Emmerich,Carter Blanchard,120,"Action,Adventure,Sci-Fi"
Independence Day: Resurgence,2016,5.2,144215,Roland Emmerich,James A. Woods,120,"Action,Adventure,Sci-Fi"
Independence Day: Resurgence,2016,5.2,144215,Roland Emmerich,Nicolas Wright,120,"Action,Adventure,Sci-Fi"
Independence Day: Resurgence,2016,5.2,144215,Roland Emmerich,Roland Emmerich,120,"Action,Adventure,Sci-Fi"
Independence Day: Resurgence,2016,5.2,144215,Roland Emmerich,Dean Devlin,120,"Action,Adventure,Sci-Fi"
The 5th Wave,2016,5.2,83105,J Blakeson,Jeff Pinkner,112,"Action,Adventure,Sci-Fi"
The 5th Wave,2016,5.2,83105,J Blakeson,Rick Yancey,112,"Action,Adventure,Sci-Fi"
The 5th Wave,2016,5.2,83105,J Blakeson,Susannah Grant,112,"Action,Adventure,Sci-Fi"
The 5th Wave,2016,5.2,83105,J Blakeson,Akiva Goldsman,112,"Action,Adventure,Sci-Fi"
31,2016,5.1,13135,Rob Zombie,Rob Zombie,102,"Horror,Thriller"
Blair Witch,2016,5.0,32695,Adam Wingard,Simon Barrett,89,"Horror,Thriller"
The Forest,2016,4.8,32997,Jason Zada,Sarah Cornwell,93,"Horror,Mystery,Thriller"
The Forest,2016,4.8,32997,Jason Zada,Ben Ketai,93,"Horror,Mystery,Thriller"
The Forest,2016,4.8,32997,Jason Zada,Nick Antosca,93,"Horror,Mystery,Thriller"
Zoolander 2,2016,4.7,55281,Ben Stiller,Drake Sather,101,Comedy
Zoolander 2,2016,4.7,55281,Ben Stiller,Justin Theroux,101,Comedy
Zoolander 2,2016,4.7,55281,Ben Stiller,Ben Stiller,101,Comedy
Zoolander 2,2016,4.7,55281,Ben Stiller,John Hamburg,101,Comedy
Zoolander 2,2016,4.7,55281,Ben Stiller,Nicholas Stoller,101,Comedy
Max Steel,2016,4.6,14954,Stewart Hendler,Christopher Yost,92,"Action,Adventure,Family"
The Darkness,2016,4.4,10612,Greg McLean,Shane Krause,92,"Horror,Thriller"
The Darkness,2016,4.4,10612,Greg McLean,Greg McLean,92,"Horror,Thriller"
The Darkness,2016,4.4,10612,Greg McLean,Shayne Armstrong,92,"Horror,Thriller"
Cell,2016,4.3,19628,Tod Williams,Stephen King,98,"Action,Drama,Horror"
Cell,2016,4.3,19628,Tod Williams,Adam Alleca,98,"Action,Drama,Horror"
Exposed,2016,4.3,10261,Gee Malik Linton,Gee Malik Linton,102,"Crime,Drama,Fantasy"
Fifty Shades of Black,2016,3.5,15332,Michael Tiddes,Rick Alvarez,92,Comedy
Fifty Shades of Black,2016,3.5,15332,Michael Tiddes,Marlon Wayans,92,Comedy
